ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
217;199;33.1897;131.364;333.105;131.364;1;0;17.07;39.3593;32.9069;0.0;1614862806468;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;3;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;3;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;3;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;3;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;3;87_204
40;99;34.7827;4.896;135.082;4.896;1;0;35.92;39.362;32.9103;0.0;1614862806499;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
92;74;37.1283;1.836;122.915;1.836;1;0;22.75;39.3575;32.9078;0.0;1614862806500;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;3;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;3;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;3;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;3;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;3;87_204
121;11;3.60352;14.508;87.7863;14.508;1;0;40.79;39.3755;32.8925;0.0;1614862806730;1;39.3385;32.8896;0;46.2854;45.393;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;4;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;4;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;4;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;4;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;4;87_204
235;47;34.942;28.764;147.794;28.764;1;0;21.7;39.3502;32.8999;0.0;1614862806529;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
35;206;42.6654;104.868;143.608;104.868;1;0;36.52;39.3586;32.9131;0.0;1614862806708;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;3;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;3;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;3;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;3;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;3;87_204
52;91;49.422;2.088;320.043;2.088;1;0;32.9;39.3451;32.8992;0.0;1614862806711;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;4;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;4;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;4;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;4;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;4;87_204
247;19;52.619;74.34;160.505;74.34;1;0;35.89;39.3541;32.9155;0.0;1614862806714;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
222;157;52.7563;1.62;300.35;1.62;1;0;35.93;39.345;32.9003;0.0;1614862806714;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;3;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;3;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;3;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;3;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;3;87_204
190;139;51.0864;14.472;200.413;14.472;1;0;14.96;39.3524;32.9114;0.0;1614862806715;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
201;4;52.6135;38.628;169.14;38.628;1;0;29.93;39.354;32.9153;0.0;1614862806728;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
254;80;56.9916;18.288;321.526;18.288;1;0;19.6;39.3502;32.9125;0.0;1614862806759;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
241;114;62.1606;71.208;164.625;71.208;1;0;38.77;39.3498;32.9168;0.0;1614862806823;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
23;69;64.4952;14.184;294.022;14.184;1;0;20.38;39.3477;32.9142;0.0;1614862806844;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
189;39;65.7751;60.156;174.144;60.156;1;0;37.04;39.3482;32.9169;0.0;1614862806846;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
87204;172;75.4047;5.508;343.922;5.508;1;0;30.36;39.3453;32.9229;0;0;12;0;0;0;0;0;0;0;2;87_204
195;41;69.0161;17.964;154.083;17.964;1;0;32.26;39.3469;32.9175;0.0;1614862806903;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
87195;41;69.0161;17.964;154.083;17.964;1;0;32.26;39.3469;32.9175;0;0;12;0;0;0;0;0;0;0;2;87_195
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
196;157;69.6094;7.74;159.335;7.74;1;0;28.31;39.3463;32.9161;0.0;1614862806906;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;3;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;3;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;3;37_212
87195;41;69.0161;17.964;154.083;17.964;1;0;32.26;39.3469;32.9175;0;0;12;0;0;0;0;0;0;0;3;87_195
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;3;14_194
25;125;74.2676;7.2;10.6348;7.2;1;0;28.21;39.3438;32.9136;0.0;1614862806931;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
87195;41;69.0161;17.964;154.083;17.964;1;0;32.26;39.3469;32.9175;0;0;12;0;0;0;0;0;0;0;2;87_195
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
204;178;75.4541;4.86;16.4026;4.86;1;0;16.09;39.3453;32.923;0.0;1614862806960;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
87204;178;75.4541;4.86;16.4026;4.86;1;0;16.09;39.3453;32.923;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
182;214;75.8276;1.656;173.375;1.656;1;0;27.35;39.3413;32.9033;0.0;1614862806989;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;3;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;3;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;3;37_212
87204;178;75.4541;4.86;16.4026;4.86;1;0;16.09;39.3453;32.923;0;0;12;0;0;0;0;0;0;0;3;87_204
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;3;14_194
252;104;76.734;12.276;178.616;12.276;1;0;15.52;39.343;32.9137;0.0;1614862807018;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
87204;178;75.4541;4.86;16.4026;4.86;1;0;16.09;39.3453;32.923;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
186;167;82.2546;8.028;172.392;8.028;1;0;19.46;39.3425;32.9266;0.0;1614862807018;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;248;81.1505;109.692;165.712;109.692;1;0;34.8;39.3421;32.9186;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
87204;178;75.4541;4.86;16.4026;4.86;1;0;16.09;39.3453;32.923;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
234;9;83.6169;106.128;165.366;106.128;1;0;21.53;39.3411;32.919;0.0;1614862807074;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
58234;9;83.6169;106.128;165.366;106.128;1;0;21.53;39.3411;32.919;0;0;12;0;0;0;0;0;0;0;2;58_234
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
87204;178;75.4541;4.86;16.4026;4.86;1;0;16.09;39.3453;32.923;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
31;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0.0;1614862809022;1;39.3385;32.8896;0;46.2854;45.393;100;5000;0;0
58234;9;83.6169;106.128;165.366;106.128;1;0;21.53;39.3411;32.919;0;0;12;0;0;0;0;0;0;0;3;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;3;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;3;37_212
87204;178;75.4541;4.86;16.4026;4.86;1;0;16.09;39.3453;32.923;0;0;12;0;0;0;0;0;0;0;3;87_204
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;3;14_194
207;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0.0;1614862809306;1;39.3385;32.8896;0;46.2854;45.393;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;9;83.6169;106.128;165.366;106.128;1;0;21.53;39.3411;32.919;0;0;12;0;0;0;0;0;0;0;4;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;3;31_201
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;4;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;4;37_212
87204;178;75.4541;4.86;16.4026;4.86;1;0;16.09;39.3453;32.923;0;0;12;0;0;0;0;0;0;0;4;87_204
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;4;14_194
87;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0.0;1614862809571;1;39.3385;32.8896;0;46.2854;45.393;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
